,optionSymbol,expiration,side,strike,bid,ask,last,openInterest,volume,ticker,sector,lastPrice,52weekHigh,52weekLow,tradedVolume,image
3923,COP231215P00121000,1702674000,put,121,7.3,8.35,4.55,1,0,COP,Energy,113.14,127.35,91.53,5798736,https://api-ninjas-data.s3.us-west-2.amazonaws.com/logos/l0cde3c748b37cbf34b7f4fd0ca7ebf13da037443.png
3924,COP231215P00122000,1702674000,put,122,8.45,9.35,,0,0,COP,Energy,113.14,127.35,91.53,5798736,https://api-ninjas-data.s3.us-west-2.amazonaws.com/logos/l0cde3c748b37cbf34b7f4fd0ca7ebf13da037443.png
3925,COP231215P00123000,1702674000,put,123,9.5,10.4,,0,0,COP,Energy,113.14,127.35,91.53,5798736,https://api-ninjas-data.s3.us-west-2.amazonaws.com/logos/l0cde3c748b37cbf34b7f4fd0ca7ebf13da037443.png
3926,COP231215P00124000,1702674000,put,124,10.4,11.8,7.76,0,0,COP,Energy,113.14,127.35,91.53,5798736,https://api-ninjas-data.s3.us-west-2.amazonaws.com/logos/l0cde3c748b37cbf34b7f4fd0ca7ebf13da037443.png
3927,COP231215P00125000,1702674000,put,125,11.5,12.35,10.97,23,0,COP,Energy,113.14,127.35,91.53,5798736,https://api-ninjas-data.s3.us-west-2.amazonaws.com/logos/l0cde3c748b37cbf34b7f4fd0ca7ebf13da037443.png
3928,COP231215P00126000,1702674000,put,126,12.5,13.4,,0,0,COP,Energy,113.14,127.35,91.53,5798736,https://api-ninjas-data.s3.us-west-2.amazonaws.com/logos/l0cde3c748b37cbf34b7f4fd0ca7ebf13da037443.png
3929,COP231215P00127000,1702674000,put,127,13.5,14.35,,0,0,COP,Energy,113.14,127.35,91.53,5798736,https://api-ninjas-data.s3.us-west-2.amazonaws.com/logos/l0cde3c748b37cbf34b7f4fd0ca7ebf13da037443.png
3930,COP231215P00128000,1702674000,put,128,14.5,15.3,,0,0,COP,Energy,113.14,127.35,91.53,5798736,https://api-ninjas-data.s3.us-west-2.amazonaws.com/logos/l0cde3c748b37cbf34b7f4fd0ca7ebf13da037443.png
3931,COP231215P00129000,1702674000,put,129,15.35,16.4,,0,0,COP,Energy,113.14,127.35,91.53,5798736,https://api-ninjas-data.s3.us-west-2.amazonaws.com/logos/l0cde3c748b37cbf34b7f4fd0ca7ebf13da037443.png
3932,COP231215P00130000,1702674000,put,130,16.5,17.35,14.7,0,0,COP,Energy,113.14,127.35,91.53,5798736,https://api-ninjas-data.s3.us-west-2.amazonaws.com/logos/l0cde3c748b37cbf34b7f4fd0ca7ebf13da037443.png
3933,COP231215P00131000,1702674000,put,131,17.5,18.35,,0,0,COP,Energy,113.14,127.35,91.53,5798736,https://api-ninjas-data.s3.us-west-2.amazonaws.com/logos/l0cde3c748b37cbf34b7f4fd0ca7ebf13da037443.png
3934,COP231215P00132000,1702674000,put,132,18.5,19.35,,0,0,COP,Energy,113.14,127.35,91.53,5798736,https://api-ninjas-data.s3.us-west-2.amazonaws.com/logos/l0cde3c748b37cbf34b7f4fd0ca7ebf13da037443.png
3935,COP231215P00133000,1702674000,put,133,19.5,20.4,,0,0,COP,Energy,113.14,127.35,91.53,5798736,https://api-ninjas-data.s3.us-west-2.amazonaws.com/logos/l0cde3c748b37cbf34b7f4fd0ca7ebf13da037443.png
3936,COP231215P00134000,1702674000,put,134,20.35,21.45,,0,0,COP,Energy,113.14,127.35,91.53,5798736,https://api-ninjas-data.s3.us-west-2.amazonaws.com/logos/l0cde3c748b37cbf34b7f4fd0ca7ebf13da037443.png
3937,COP231215P00135000,1702674000,put,135,21.35,22.65,10.45,0,0,COP,Energy,113.14,127.35,91.53,5798736,https://api-ninjas-data.s3.us-west-2.amazonaws.com/logos/l0cde3c748b37cbf34b7f4fd0ca7ebf13da037443.png
3938,COP231215P00136000,1702674000,put,136,22.5,23.3,,0,0,COP,Energy,113.14,127.35,91.53,5798736,https://api-ninjas-data.s3.us-west-2.amazonaws.com/logos/l0cde3c748b37cbf34b7f4fd0ca7ebf13da037443.png
3939,COP231215P00137000,1702674000,put,137,23.5,24.6,,0,0,COP,Energy,113.14,127.35,91.53,5798736,https://api-ninjas-data.s3.us-west-2.amazonaws.com/logos/l0cde3c748b37cbf34b7f4fd0ca7ebf13da037443.png
3940,COP231215P00138000,1702674000,put,138,24.5,25.6,,0,0,COP,Energy,113.14,127.35,91.53,5798736,https://api-ninjas-data.s3.us-west-2.amazonaws.com/logos/l0cde3c748b37cbf34b7f4fd0ca7ebf13da037443.png
3941,COP231215P00139000,1702674000,put,139,25.45,26.35,,0,0,COP,Energy,113.14,127.35,91.53,5798736,https://api-ninjas-data.s3.us-west-2.amazonaws.com/logos/l0cde3c748b37cbf34b7f4fd0ca7ebf13da037443.png
3942,COP231215P00140000,1702674000,put,140,26.45,27.45,,0,0,COP,Energy,113.14,127.35,91.53,5798736,https://api-ninjas-data.s3.us-west-2.amazonaws.com/logos/l0cde3c748b37cbf34b7f4fd0ca7ebf13da037443.png
3943,COP231215P00145000,1702674000,put,145,31.45,32.45,,0,0,COP,Energy,113.14,127.35,91.53,5798736,https://api-ninjas-data.s3.us-west-2.amazonaws.com/logos/l0cde3c748b37cbf34b7f4fd0ca7ebf13da037443.png
3944,COP231215P00150000,1702674000,put,150,36.4,37.35,,0,0,COP,Energy,113.14,127.35,91.53,5798736,https://api-ninjas-data.s3.us-west-2.amazonaws.com/logos/l0cde3c748b37cbf34b7f4fd0ca7ebf13da037443.png
3945,COP231215P00155000,1702674000,put,155,41.4,42.4,,0,0,COP,Energy,113.14,127.35,91.53,5798736,https://api-ninjas-data.s3.us-west-2.amazonaws.com/logos/l0cde3c748b37cbf34b7f4fd0ca7ebf13da037443.png
3946,COP231215P00160000,1702674000,put,160,46.35,47.55,,0,0,COP,Energy,113.14,127.35,91.53,5798736,https://api-ninjas-data.s3.us-west-2.amazonaws.com/logos/l0cde3c748b37cbf34b7f4fd0ca7ebf13da037443.png
3947,COP231215P00165000,1702674000,put,165,51.3,52.55,,0,0,COP,Energy,113.14,127.35,91.53,5798736,https://api-ninjas-data.s3.us-west-2.amazonaws.com/logos/l0cde3c748b37cbf34b7f4fd0ca7ebf13da037443.png
3948,COP231215P00170000,1702674000,put,170,56.25,57.4,,0,0,COP,Energy,113.14,127.35,91.53,5798736,https://api-ninjas-data.s3.us-west-2.amazonaws.com/logos/l0cde3c748b37cbf34b7f4fd0ca7ebf13da037443.png
3949,COP231215P00175000,1702674000,put,175,61.45,62.5,,0,0,COP,Energy,113.14,127.35,91.53,5798736,https://api-ninjas-data.s3.us-west-2.amazonaws.com/logos/l0cde3c748b37cbf34b7f4fd0ca7ebf13da037443.png
3950,COP231215P00180000,1702674000,put,180,66.45,67.4,,0,0,COP,Energy,113.14,127.35,91.53,5798736,https://api-ninjas-data.s3.us-west-2.amazonaws.com/logos/l0cde3c748b37cbf34b7f4fd0ca7ebf13da037443.png
3951,COP231215P00185000,1702674000,put,185,71.15,72.6,,0,0,COP,Energy,113.14,127.35,91.53,5798736,https://api-ninjas-data.s3.us-west-2.amazonaws.com/logos/l0cde3c748b37cbf34b7f4fd0ca7ebf13da037443.png
3952,NEE231215C00027500,1702674000,call,27.5,30.5,31.2,,0,0,NEE,Utilities,58.23,88.61,47.14,12435198,https://api-ninjas-data.s3.us-west-2.amazonaws.com/logos/le4a95087e7d9dcc0aa0fc9cf81c05566b96ea88b.png
3953,NEE231215C00030000,1702674000,call,30,27,29.7,,0,0,NEE,Utilities,58.23,88.61,47.14,12435198,https://api-ninjas-data.s3.us-west-2.amazonaws.com/logos/le4a95087e7d9dcc0aa0fc9cf81c05566b96ea88b.png
3954,NEE231215C00032500,1702674000,call,32.5,25.4,27.3,,0,0,NEE,Utilities,58.23,88.61,47.14,12435198,https://api-ninjas-data.s3.us-west-2.amazonaws.com/logos/le4a95087e7d9dcc0aa0fc9cf81c05566b96ea88b.png
3955,NEE231215C00035000,1702674000,call,35,23.1,24.1,18.3,1,0,NEE,Utilities,58.23,88.61,47.14,12435198,https://api-ninjas-data.s3.us-west-2.amazonaws.com/logos/le4a95087e7d9dcc0aa0fc9cf81c05566b96ea88b.png
3956,NEE231215C00037500,1702674000,call,37.5,20.4,22.2,35.8,0,0,NEE,Utilities,58.23,88.61,47.14,12435198,https://api-ninjas-data.s3.us-west-2.amazonaws.com/logos/le4a95087e7d9dcc0aa0fc9cf81c05566b96ea88b.png
3957,NEE231215C00040000,1702674000,call,40,18.1,18.5,18.1,3,0,NEE,Utilities,58.23,88.61,47.14,12435198,https://api-ninjas-data.s3.us-west-2.amazonaws.com/logos/le4a95087e7d9dcc0aa0fc9cf81c05566b96ea88b.png
3958,NEE231215C00041000,1702674000,call,41,17.1,17.5,,0,0,NEE,Utilities,58.23,88.61,47.14,12435198,https://api-ninjas-data.s3.us-west-2.amazonaws.com/logos/le4a95087e7d9dcc0aa0fc9cf81c05566b96ea88b.png
3959,NEE231215C00042000,1702674000,call,42,16.1,16.5,,0,0,NEE,Utilities,58.23,88.61,47.14,12435198,https://api-ninjas-data.s3.us-west-2.amazonaws.com/logos/le4a95087e7d9dcc0aa0fc9cf81c05566b96ea88b.png
3960,NEE231215C00042500,1702674000,call,42.5,15.6,16.1,15.4,0,0,NEE,Utilities,58.23,88.61,47.14,12435198,https://api-ninjas-data.s3.us-west-2.amazonaws.com/logos/le4a95087e7d9dcc0aa0fc9cf81c05566b96ea88b.png
3961,NEE231215C00043000,1702674000,call,43,15.1,15.6,,0,0,NEE,Utilities,58.23,88.61,47.14,12435198,https://api-ninjas-data.s3.us-west-2.amazonaws.com/logos/le4a95087e7d9dcc0aa0fc9cf81c05566b96ea88b.png
3962,NEE231215C00044000,1702674000,call,44,14.1,15.8,,0,0,NEE,Utilities,58.23,88.61,47.14,12435198,https://api-ninjas-data.s3.us-west-2.amazonaws.com/logos/le4a95087e7d9dcc0aa0fc9cf81c05566b96ea88b.png
3963,NEE231215C00045000,1702674000,call,45,13.1,13.5,13.3,4,0,NEE,Utilities,58.23,88.61,47.14,12435198,https://api-ninjas-data.s3.us-west-2.amazonaws.com/logos/le4a95087e7d9dcc0aa0fc9cf81c05566b96ea88b.png
3964,NEE231215C00046000,1702674000,call,46,12.1,12.5,,0,0,NEE,Utilities,58.23,88.61,47.14,12435198,https://api-ninjas-data.s3.us-west-2.amazonaws.com/logos/le4a95087e7d9dcc0aa0fc9cf81c05566b96ea88b.png
3965,NEE231215C00047000,1702674000,call,47,11.1,11.5,,0,0,NEE,Utilities,58.23,88.61,47.14,12435198,https://api-ninjas-data.s3.us-west-2.amazonaws.com/logos/le4a95087e7d9dcc0aa0fc9cf81c05566b96ea88b.png
3966,NEE231215C00047500,1702674000,call,47.5,10.6,11,11,1,0,NEE,Utilities,58.23,88.61,47.14,12435198,https://api-ninjas-data.s3.us-west-2.amazonaws.com/logos/le4a95087e7d9dcc0aa0fc9cf81c05566b96ea88b.png
3967,NEE231215C00048000,1702674000,call,48,10.1,10.5,,0,0,NEE,Utilities,58.23,88.61,47.14,12435198,https://api-ninjas-data.s3.us-west-2.amazonaws.com/logos/le4a95087e7d9dcc0aa0fc9cf81c05566b96ea88b.png
3968,NEE231215C00049000,1702674000,call,49,9.1,9.5,,0,0,NEE,Utilities,58.23,88.61,47.14,12435198,https://api-ninjas-data.s3.us-west-2.amazonaws.com/logos/le4a95087e7d9dcc0aa0fc9cf81c05566b96ea88b.png
3969,NEE231215C00049500,1702674000,call,49.5,8.6,9,,0,0,NEE,Utilities,58.23,88.61,47.14,12435198,https://api-ninjas-data.s3.us-west-2.amazonaws.com/logos/le4a95087e7d9dcc0aa0fc9cf81c05566b96ea88b.png
3970,NEE231215C00050000,1702674000,call,50,8.1,8.6,9.54,118,0,NEE,Utilities,58.23,88.61,47.14,12435198,https://api-ninjas-data.s3.us-west-2.amazonaws.com/logos/le4a95087e7d9dcc0aa0fc9cf81c05566b96ea88b.png
3971,NEE231215C00051000,1702674000,call,51,7.1,7.5,,0,0,NEE,Utilities,58.23,88.61,47.14,12435198,https://api-ninjas-data.s3.us-west-2.amazonaws.com/logos/le4a95087e7d9dcc0aa0fc9cf81c05566b96ea88b.png
3972,NEE231215C00052000,1702674000,call,52,6.2,6.6,,0,0,NEE,Utilities,58.23,88.61,47.14,12435198,https://api-ninjas-data.s3.us-west-2.amazonaws.com/logos/le4a95087e7d9dcc0aa0fc9cf81c05566b96ea88b.png
3973,NEE231215C00052500,1702674000,call,52.5,5.6,7.1,7.04,23,0,NEE,Utilities,58.23,88.61,47.14,12435198,https://api-ninjas-data.s3.us-west-2.amazonaws.com/logos/le4a95087e7d9dcc0aa0fc9cf81c05566b96ea88b.png
3974,NEE231215C00053000,1702674000,call,53,5.2,6.7,6.11,10,0,NEE,Utilities,58.23,88.61,47.14,12435198,https://api-ninjas-data.s3.us-west-2.amazonaws.com/logos/le4a95087e7d9dcc0aa0fc9cf81c05566b96ea88b.png
3975,NEE231215C00054000,1702674000,call,54,4.1,4.6,3.7,7,0,NEE,Utilities,58.23,88.61,47.14,12435198,https://api-ninjas-data.s3.us-west-2.amazonaws.com/logos/le4a95087e7d9dcc0aa0fc9cf81c05566b96ea88b.png
3976,NEE231215C00055000,1702674000,call,55,3.4,3.6,3.73,1816,3,NEE,Utilities,58.23,88.61,47.14,12435198,https://api-ninjas-data.s3.us-west-2.amazonaws.com/logos/le4a95087e7d9dcc0aa0fc9cf81c05566b96ea88b.png
3977,NEE231215C00056000,1702674000,call,56,2.45,2.7,3.7,14,0,NEE,Utilities,58.23,88.61,47.14,12435198,https://api-ninjas-data.s3.us-west-2.amazonaws.com/logos/le4a95087e7d9dcc0aa0fc9cf81c05566b96ea88b.png
3978,NEE231215C00057000,1702674000,call,57,1.75,1.9,1.8,201,1,NEE,Utilities,58.23,88.61,47.14,12435198,https://api-ninjas-data.s3.us-west-2.amazonaws.com/logos/le4a95087e7d9dcc0aa0fc9cf81c05566b96ea88b.png
3979,NEE231215C00057500,1702674000,call,57.5,1.4,1.5,1.63,3958,64,NEE,Utilities,58.23,88.61,47.14,12435198,https://api-ninjas-data.s3.us-west-2.amazonaws.com/logos/le4a95087e7d9dcc0aa0fc9cf81c05566b96ea88b.png
3980,NEE231215C00058000,1702674000,call,58,1.1,1.2,1.2,253,5,NEE,Utilities,58.23,88.61,47.14,12435198,https://api-ninjas-data.s3.us-west-2.amazonaws.com/logos/le4a95087e7d9dcc0aa0fc9cf81c05566b96ea88b.png
3981,NEE231215C00059000,1702674000,call,59,0.65,0.75,0.75,766,32,NEE,Utilities,58.23,88.61,47.14,12435198,https://api-ninjas-data.s3.us-west-2.amazonaws.com/logos/le4a95087e7d9dcc0aa0fc9cf81c05566b96ea88b.png
3982,NEE231215C00060000,1702674000,call,60,0.35,0.45,0.45,26626,444,NEE,Utilities,58.23,88.61,47.14,12435198,https://api-ninjas-data.s3.us-west-2.amazonaws.com/logos/le4a95087e7d9dcc0aa0fc9cf81c05566b96ea88b.png
3983,NEE231215C00061000,1702674000,call,61,0.15,0.25,0.21,190,101,NEE,Utilities,58.23,88.61,47.14,12435198,https://api-ninjas-data.s3.us-west-2.amazonaws.com/logos/le4a95087e7d9dcc0aa0fc9cf81c05566b96ea88b.png
3984,NEE231215C00062000,1702674000,call,62,0.05,0.15,0.14,2867,56,NEE,Utilities,58.23,88.61,47.14,12435198,https://api-ninjas-data.s3.us-west-2.amazonaws.com/logos/le4a95087e7d9dcc0aa0fc9cf81c05566b96ea88b.png
3985,NEE231215C00062500,1702674000,call,62.5,0.05,0.15,0.09,4544,36,NEE,Utilities,58.23,88.61,47.14,12435198,https://api-ninjas-data.s3.us-west-2.amazonaws.com/logos/le4a95087e7d9dcc0aa0fc9cf81c05566b96ea88b.png
3986,NEE231215C00063000,1702674000,call,63,0.05,0.1,0.11,97,0,NEE,Utilities,58.23,88.61,47.14,12435198,https://api-ninjas-data.s3.us-west-2.amazonaws.com/logos/le4a95087e7d9dcc0aa0fc9cf81c05566b96ea88b.png
3987,NEE231215C00064000,1702674000,call,64,0,0.1,0.09,142,0,NEE,Utilities,58.23,88.61,47.14,12435198,https://api-ninjas-data.s3.us-west-2.amazonaws.com/logos/le4a95087e7d9dcc0aa0fc9cf81c05566b96ea88b.png
3988,NEE231215C00065000,1702674000,call,65,0,0.05,0.05,3890,83,NEE,Utilities,58.23,88.61,47.14,12435198,https://api-ninjas-data.s3.us-west-2.amazonaws.com/logos/le4a95087e7d9dcc0aa0fc9cf81c05566b96ea88b.png
3989,NEE231215C00066000,1702674000,call,66,0,0.05,,0,0,NEE,Utilities,58.23,88.61,47.14,12435198,https://api-ninjas-data.s3.us-west-2.amazonaws.com/logos/le4a95087e7d9dcc0aa0fc9cf81c05566b96ea88b.png
3990,NEE231215C00067000,1702674000,call,67,0,0.95,,0,0,NEE,Utilities,58.23,88.61,47.14,12435198,https://api-ninjas-data.s3.us-west-2.amazonaws.com/logos/le4a95087e7d9dcc0aa0fc9cf81c05566b96ea88b.png
3991,NEE231215C00067500,1702674000,call,67.5,0,0.1,0.05,2057,0,NEE,Utilities,58.23,88.61,47.14,12435198,https://api-ninjas-data.s3.us-west-2.amazonaws.com/logos/le4a95087e7d9dcc0aa0fc9cf81c05566b96ea88b.png
3992,NEE231215C00068000,1702674000,call,68,0,1.85,,0,0,NEE,Utilities,58.23,88.61,47.14,12435198,https://api-ninjas-data.s3.us-west-2.amazonaws.com/logos/le4a95087e7d9dcc0aa0fc9cf81c05566b96ea88b.png
3993,NEE231215C00069000,1702674000,call,69,0,2.05,,0,0,NEE,Utilities,58.23,88.61,47.14,12435198,https://api-ninjas-data.s3.us-west-2.amazonaws.com/logos/le4a95087e7d9dcc0aa0fc9cf81c05566b96ea88b.png
3994,NEE231215C00070000,1702674000,call,70,0,0.05,0.05,1799,3,NEE,Utilities,58.23,88.61,47.14,12435198,https://api-ninjas-data.s3.us-west-2.amazonaws.com/logos/le4a95087e7d9dcc0aa0fc9cf81c05566b96ea88b.png
3995,NEE231215C00071000,1702674000,call,71,0,2.15,,0,0,NEE,Utilities,58.23,88.61,47.14,12435198,https://api-ninjas-data.s3.us-west-2.amazonaws.com/logos/le4a95087e7d9dcc0aa0fc9cf81c05566b96ea88b.png
3996,NEE231215C00072000,1702674000,call,72,0,2.1,,0,0,NEE,Utilities,58.23,88.61,47.14,12435198,https://api-ninjas-data.s3.us-west-2.amazonaws.com/logos/le4a95087e7d9dcc0aa0fc9cf81c05566b96ea88b.png
3997,NEE231215C00072500,1702674000,call,72.5,0,0.1,0.08,3689,3,NEE,Utilities,58.23,88.61,47.14,12435198,https://api-ninjas-data.s3.us-west-2.amazonaws.com/logos/le4a95087e7d9dcc0aa0fc9cf81c05566b96ea88b.png
3998,NEE231215C00073000,1702674000,call,73,0,2.15,,0,0,NEE,Utilities,58.23,88.61,47.14,12435198,https://api-ninjas-data.s3.us-west-2.amazonaws.com/logos/le4a95087e7d9dcc0aa0fc9cf81c05566b96ea88b.png
3999,NEE231215C00075000,1702674000,call,75,0,0.05,0.02,2503,1,NEE,Utilities,58.23,88.61,47.14,12435198,https://api-ninjas-data.s3.us-west-2.amazonaws.com/logos/le4a95087e7d9dcc0aa0fc9cf81c05566b96ea88b.png
4000,NEE231215C00077500,1702674000,call,77.5,0,0.2,0.03,520,0,NEE,Utilities,58.23,88.61,47.14,12435198,https://api-ninjas-data.s3.us-west-2.amazonaws.com/logos/le4a95087e7d9dcc0aa0fc9cf81c05566b96ea88b.png
4001,NEE231215C00080000,1702674000,call,80,0,0.05,0.05,1107,0,NEE,Utilities,58.23,88.61,47.14,12435198,https://api-ninjas-data.s3.us-west-2.amazonaws.com/logos/le4a95087e7d9dcc0aa0fc9cf81c05566b96ea88b.png
4002,NEE231215C00082500,1702674000,call,82.5,0,2.15,0.01,249,0,NEE,Utilities,58.23,88.61,47.14,12435198,https://api-ninjas-data.s3.us-west-2.amazonaws.com/logos/le4a95087e7d9dcc0aa0fc9cf81c05566b96ea88b.png
4003,NEE231215C00085000,1702674000,call,85,0,0.15,0.01,663,0,NEE,Utilities,58.23,88.61,47.14,12435198,https://api-ninjas-data.s3.us-west-2.amazonaws.com/logos/le4a95087e7d9dcc0aa0fc9cf81c05566b96ea88b.png
4004,NEE231215C00087500,1702674000,call,87.5,0,0.75,0.05,138,0,NEE,Utilities,58.23,88.61,47.14,12435198,https://api-ninjas-data.s3.us-west-2.amazonaws.com/logos/le4a95087e7d9dcc0aa0fc9cf81c05566b96ea88b.png
4005,NEE231215C00090000,1702674000,call,90,0,0.5,0.05,154,0,NEE,Utilities,58.23,88.61,47.14,12435198,https://api-ninjas-data.s3.us-west-2.amazonaws.com/logos/le4a95087e7d9dcc0aa0fc9cf81c05566b96ea88b.png
4006,NEE231215C00095000,1702674000,call,95,0,2.15,0.05,18,0,NEE,Utilities,58.23,88.61,47.14,12435198,https://api-ninjas-data.s3.us-west-2.amazonaws.com/logos/le4a95087e7d9dcc0aa0fc9cf81c05566b96ea88b.png
4007,NEE231215C00100000,1702674000,call,100,0,2.15,,5,0,NEE,Utilities,58.23,88.61,47.14,12435198,https://api-ninjas-data.s3.us-west-2.amazonaws.com/logos/le4a95087e7d9dcc0aa0fc9cf81c05566b96ea88b.png
4008,NEE231215C00105000,1702674000,call,105,0,2.15,,0,0,NEE,Utilities,58.23,88.61,47.14,12435198,https://api-ninjas-data.s3.us-west-2.amazonaws.com/logos/le4a95087e7d9dcc0aa0fc9cf81c05566b96ea88b.png
4009,NEE231215C00110000,1702674000,call,110,0,2.15,,0,0,NEE,Utilities,58.23,88.61,47.14,12435198,https://api-ninjas-data.s3.us-west-2.amazonaws.com/logos/le4a95087e7d9dcc0aa0fc9cf81c05566b96ea88b.png
4010,NEE231215C00115000,1702674000,call,115,0,2.15,,0,0,NEE,Utilities,58.23,88.61,47.14,12435198,https://api-ninjas-data.s3.us-west-2.amazonaws.com/logos/le4a95087e7d9dcc0aa0fc9cf81c05566b96ea88b.png
4011,NEE231215P00027500,1702674000,put,27.5,0,0.05,,0,0,NEE,Utilities,58.23,88.61,47.14,12435198,https://api-ninjas-data.s3.us-west-2.amazonaws.com/logos/le4a95087e7d9dcc0aa0fc9cf81c05566b96ea88b.png
4012,NEE231215P00030000,1702674000,put,30,0,0.05,0.1,7,0,NEE,Utilities,58.23,88.61,47.14,12435198,https://api-ninjas-data.s3.us-west-2.amazonaws.com/logos/le4a95087e7d9dcc0aa0fc9cf81c05566b96ea88b.png
4013,NEE231215P00032500,1702674000,put,32.5,0,0.05,0.05,12,0,NEE,Utilities,58.23,88.61,47.14,12435198,https://api-ninjas-data.s3.us-west-2.amazonaws.com/logos/le4a95087e7d9dcc0aa0fc9cf81c05566b96ea88b.png
4014,NEE231215P00035000,1702674000,put,35,0,0.05,0.05,48,0,NEE,Utilities,58.23,88.61,47.14,12435198,https://api-ninjas-data.s3.us-west-2.amazonaws.com/logos/le4a95087e7d9dcc0aa0fc9cf81c05566b96ea88b.png
4015,NEE231215P00037500,1702674000,put,37.5,0,0.1,0.05,47,0,NEE,Utilities,58.23,88.61,47.14,12435198,https://api-ninjas-data.s3.us-west-2.amazonaws.com/logos/le4a95087e7d9dcc0aa0fc9cf81c05566b96ea88b.png
4016,NEE231215P00040000,1702674000,put,40,0,0.05,0.03,161,0,NEE,Utilities,58.23,88.61,47.14,12435198,https://api-ninjas-data.s3.us-west-2.amazonaws.com/logos/le4a95087e7d9dcc0aa0fc9cf81c05566b96ea88b.png
4017,NEE231215P00041000,1702674000,put,41,0,0.1,,0,0,NEE,Utilities,58.23,88.61,47.14,12435198,https://api-ninjas-data.s3.us-west-2.amazonaws.com/logos/le4a95087e7d9dcc0aa0fc9cf81c05566b96ea88b.png
4018,NEE231215P00042000,1702674000,put,42,0,0.1,,0,0,NEE,Utilities,58.23,88.61,47.14,12435198,https://api-ninjas-data.s3.us-west-2.amazonaws.com/logos/le4a95087e7d9dcc0aa0fc9cf81c05566b96ea88b.png
4019,NEE231215P00042500,1702674000,put,42.5,0,0.1,0.01,549,0,NEE,Utilities,58.23,88.61,47.14,12435198,https://api-ninjas-data.s3.us-west-2.amazonaws.com/logos/le4a95087e7d9dcc0aa0fc9cf81c05566b96ea88b.png
4020,NEE231215P00043000,1702674000,put,43,0,0.1,,0,0,NEE,Utilities,58.23,88.61,47.14,12435198,https://api-ninjas-data.s3.us-west-2.amazonaws.com/logos/le4a95087e7d9dcc0aa0fc9cf81c05566b96ea88b.png
4021,NEE231215P00044000,1702674000,put,44,0,0.1,,0,0,NEE,Utilities,58.23,88.61,47.14,12435198,https://api-ninjas-data.s3.us-west-2.amazonaws.com/logos/le4a95087e7d9dcc0aa0fc9cf81c05566b96ea88b.png
4022,NEE231215P00045000,1702674000,put,45,0,0.1,0.04,306,0,NEE,Utilities,58.23,88.61,47.14,12435198,https://api-ninjas-data.s3.us-west-2.amazonaws.com/logos/le4a95087e7d9dcc0aa0fc9cf81c05566b96ea88b.png
4023,NEE231215P00046000,1702674000,put,46,0,0.1,,0,0,NEE,Utilities,58.23,88.61,47.14,12435198,https://api-ninjas-data.s3.us-west-2.amazonaws.com/logos/le4a95087e7d9dcc0aa0fc9cf81c05566b96ea88b.png
4024,NEE231215P00047000,1702674000,put,47,0,0.1,,0,0,NEE,Utilities,58.23,88.61,47.14,12435198,https://api-ninjas-data.s3.us-west-2.amazonaws.com/logos/le4a95087e7d9dcc0aa0fc9cf81c05566b96ea88b.png
4025,NEE231215P00047500,1702674000,put,47.5,0,0.05,0.05,2206,0,NEE,Utilities,58.23,88.61,47.14,12435198,https://api-ninjas-data.s3.us-west-2.amazonaws.com/logos/le4a95087e7d9dcc0aa0fc9cf81c05566b96ea88b.png
4026,NEE231215P00048000,1702674000,put,48,0,0.1,,0,0,NEE,Utilities,58.23,88.61,47.14,12435198,https://api-ninjas-data.s3.us-west-2.amazonaws.com/logos/le4a95087e7d9dcc0aa0fc9cf81c05566b96ea88b.png
4027,NEE231215P00049000,1702674000,put,49,0,0.1,,0,0,NEE,Utilities,58.23,88.61,47.14,12435198,https://api-ninjas-data.s3.us-west-2.amazonaws.com/logos/le4a95087e7d9dcc0aa0fc9cf81c05566b96ea88b.png
4028,NEE231215P00049500,1702674000,put,49.5,0,0.1,,0,0,NEE,Utilities,58.23,88.61,47.14,12435198,https://api-ninjas-data.s3.us-west-2.amazonaws.com/logos/le4a95087e7d9dcc0aa0fc9cf81c05566b96ea88b.png
4029,NEE231215P00050000,1702674000,put,50,0,0.05,0.03,23858,5,NEE,Utilities,58.23,88.61,47.14,12435198,https://api-ninjas-data.s3.us-west-2.amazonaws.com/logos/le4a95087e7d9dcc0aa0fc9cf81c05566b96ea88b.png
4030,NEE231215P00051000,1702674000,put,51,0,0.15,0.1,13,0,NEE,Utilities,58.23,88.61,47.14,12435198,https://api-ninjas-data.s3.us-west-2.amazonaws.com/logos/le4a95087e7d9dcc0aa0fc9cf81c05566b96ea88b.png
4031,NEE231215P00052000,1702674000,put,52,0,0.15,0.05,12,1,NEE,Utilities,58.23,88.61,47.14,12435198,https://api-ninjas-data.s3.us-west-2.amazonaws.com/logos/le4a95087e7d9dcc0aa0fc9cf81c05566b96ea88b.png
4032,NEE231215P00052500,1702674000,put,52.5,0,0.1,0.07,3777,0,NEE,Utilities,58.23,88.61,47.14,12435198,https://api-ninjas-data.s3.us-west-2.amazonaws.com/logos/le4a95087e7d9dcc0aa0fc9cf81c05566b96ea88b.png
4033,NEE231215P00053000,1702674000,put,53,0,0.1,0.04,115,6,NEE,Utilities,58.23,88.61,47.14,12435198,https://api-ninjas-data.s3.us-west-2.amazonaws.com/logos/le4a95087e7d9dcc0aa0fc9cf81c05566b96ea88b.png
